group_name,dataset_group,num_promoters,num_comparisons,similarity_score,correlation_score,similarity_category,correlation_category,size_adjustment_factor,comparison_weight,std_adjustment_factor,correlation_adjustment_factor,similarity_std,mean_proximal_similarity,mean_distal_similarity,correlation_std,mean_proximal_correlation,mean_distal_correlation,num_tfbs_types_found,status,error_msg
RANDOM_MGC_5119,Random,3,3,57.67,58.82,High Similarity,High Correlation,0.92,0.85,1.0,1.0,11.46,0.531,0.683,6.09,0.552,0.672,20.0,success,
RANDOM_MGC_5117,Random,5,10,62.02,37.45,High Similarity,Moderate Correlation,1.0,1.0,1.0,0.9,6.45,0.643,0.568,23.86,0.265,0.629,22.0,success,
RANDOM_MGC_5120,Random,4,6,57.38,65.86,High Similarity,High Correlation,0.96,0.95,1.0,0.95,9.19,0.551,0.627,15.47,0.652,0.675,23.0,success,
RANDOM_MGC_5122,Random,3,3,56.47,41.87,High Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,9.6,0.596,0.491,11.14,0.329,0.629,23.0,success,
RANDOM_MGC_5123,Random,4,6,51.85,46.71,High Similarity,Moderate Correlation,0.96,0.95,1.0,1.0,8.71,0.534,0.481,11.76,0.4,0.625,24.0,success,
RANDOM_MGC_5121,Random,6,15,53.72,43.68,High Similarity,Moderate Correlation,0.967,1.0,1.0,0.95,10.32,0.515,0.589,18.36,0.353,0.632,25.0,success,
RANDOM_MGC_5124,Random,4,6,44.5,48.43,Moderate Similarity,Moderate Correlation,0.96,0.95,1.0,1.0,4.63,0.384,0.587,14.77,0.403,0.673,26.0,success,
RANDOM_MGC_5125,Random,3,3,48.61,39.4,Moderate Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,2.02,0.412,0.66,2.04,0.257,0.714,23.0,success,
RANDOM_MGC_5126,Random,3,3,57.87,43.18,High Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,1.11,0.601,0.527,7.48,0.465,0.355,21.0,success,
RANDOM_MGC_5130,Random,3,3,57.69,72.47,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,5.94,0.534,0.676,7.18,0.693,0.799,22.0,success,
RANDOM_MGC_5128,Random,4,6,52.31,72.45,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,12.45,0.484,0.614,9.4,0.736,0.699,24.0,success,
RANDOM_MGC_5129,Random,4,6,50.33,56.81,High Similarity,High Correlation,0.96,0.95,1.0,1.0,8.35,0.472,0.577,13.0,0.468,0.801,24.0,success,
RANDOM_MGC_5127,Random,5,10,60.19,56.49,High Similarity,High Correlation,1.0,1.0,1.0,1.0,8.72,0.599,0.609,9.03,0.534,0.637,27.0,success,
RANDOM_MGC_5074,Random,23,253,55.84,52.97,High Similarity,High Correlation,0.843,1.0,1.0,0.95,8.5,0.53,0.625,17.28,0.503,0.593,26.0,success,
RANDOM_MGC_5131,Random,4,6,47.27,49.67,Moderate Similarity,Moderate Correlation,0.96,0.95,1.0,0.95,5.71,0.459,0.504,19.52,0.498,0.493,25.0,success,
RANDOM_MGC_5134,Random,3,3,57.85,32.01,High Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,0.12,0.631,0.457,11.13,0.196,0.609,23.0,success,
RANDOM_MGC_5133,Random,3,3,57.24,50.91,High Similarity,High Correlation,0.92,0.85,1.0,1.0,9.13,0.554,0.615,13.39,0.523,0.478,22.0,success,
RANDOM_MGC_5135,Random,3,3,58.58,58.52,High Similarity,High Correlation,0.92,0.85,1.0,1.0,10.54,0.574,0.613,13.51,0.526,0.723,24.0,success,
RANDOM_MGC_5136,Random,3,3,57.65,48.82,High Similarity,Moderate Correlation,0.92,0.85,1.0,0.9,4.03,0.469,0.826,21.79,0.362,0.783,22.0,success,
RANDOM_MGC_5137,Random,3,3,49.73,52.54,Moderate Similarity,High Correlation,0.92,0.85,1.0,1.0,4.19,0.47,0.562,10.89,0.473,0.647,26.0,success,
RANDOM_MGC_5132,Random,5,10,57.85,53.33,High Similarity,High Correlation,1.0,1.0,1.0,1.0,6.88,0.584,0.566,9.96,0.468,0.687,24.0,success,
RANDOM_MGC_5142,Random,3,3,66.75,59.44,High Similarity,High Correlation,0.92,0.85,1.0,0.95,7.27,0.748,0.479,15.38,0.551,0.696,22.0,success,
RANDOM_MGC_5139,Random,4,6,54.06,45.84,High Similarity,Moderate Correlation,0.96,0.95,1.0,0.95,7.91,0.551,0.516,17.11,0.498,0.366,22.0,success,
RANDOM_MGC_5141,Random,4,6,54.53,65.28,High Similarity,High Correlation,0.96,0.95,1.0,1.0,11.85,0.551,0.532,13.83,0.728,0.478,22.0,success,
RANDOM_MGC_5138,Random,5,10,52.32,48.79,High Similarity,Moderate Correlation,1.0,1.0,1.0,1.0,9.68,0.533,0.5,8.64,0.412,0.664,25.0,success,
RANDOM_MGC_5143,Random,4,6,48.94,35.38,Moderate Similarity,Moderate Correlation,0.96,0.95,1.0,1.0,5.58,0.472,0.529,12.92,0.358,0.344,23.0,success,
RANDOM_MGC_5140,Random,6,15,55.72,59.03,High Similarity,High Correlation,0.967,1.0,1.0,0.95,5.35,0.541,0.595,15.61,0.595,0.579,26.0,success,
RANDOM_MGC_5144,Random,3,3,56.79,48.22,High Similarity,Moderate Correlation,0.92,0.85,1.0,0.9,10.03,0.505,0.714,30.34,0.383,0.713,20.0,success,
RANDOM_MGC_5145,Random,3,3,57.49,65.25,High Similarity,High Correlation,0.92,0.85,1.0,1.0,4.46,0.593,0.532,4.67,0.635,0.692,21.0,success,
RANDOM_MGC_5147,Random,3,3,53.48,64.31,High Similarity,High Correlation,0.92,0.85,1.0,1.0,6.16,0.51,0.594,4.47,0.61,0.72,23.0,success,
RANDOM_MGC_5148,Random,3,3,66.56,64.39,High Similarity,High Correlation,0.92,0.85,1.0,1.0,2.12,0.675,0.643,8.54,0.751,0.394,21.0,success,
RANDOM_MGC_5146,Random,4,6,57.31,40.17,High Similarity,Moderate Correlation,0.96,0.95,1.0,0.9,12.18,0.54,0.65,22.54,0.281,0.684,20.0,success,
RANDOM_MGC_5149,Random,3,3,45.29,54.03,Moderate Similarity,High Correlation,0.92,0.85,1.0,1.0,5.64,0.46,0.437,13.3,0.497,0.642,21.0,success,
RANDOM_MGC_5151,Random,3,3,53.82,32.47,High Similarity,Moderate Correlation,0.92,0.85,1.0,0.9,8.46,0.522,0.575,23.23,0.249,0.502,20.0,success,
RANDOM_MGC_5150,Random,4,6,46.85,51.01,Moderate Similarity,High Correlation,0.96,0.95,1.0,0.95,6.57,0.429,0.561,18.73,0.504,0.524,23.0,success,
RANDOM_MGC_5153,Random,3,3,60.07,50.63,High Similarity,High Correlation,0.92,0.85,1.0,0.95,8.67,0.629,0.534,15.37,0.453,0.632,21.0,success,
RANDOM_MGC_5154,Random,3,3,51.78,46.87,High Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,10.01,0.483,0.6,3.91,0.461,0.488,24.0,success,
RANDOM_MGC_5155,Random,3,3,58.67,61.47,High Similarity,High Correlation,0.92,0.85,1.0,1.0,11.55,0.557,0.655,9.09,0.552,0.76,22.0,success,
RANDOM_MGC_5152,Random,5,10,62.31,53.34,High Similarity,High Correlation,1.0,1.0,1.0,1.0,6.04,0.627,0.614,13.03,0.485,0.647,23.0,success,
RANDOM_MGC_5156,Random,3,3,58.03,48.84,High Similarity,Moderate Correlation,0.92,0.85,0.95,0.95,15.8,0.577,0.589,18.07,0.43,0.625,23.0,success,
RANDOM_MGC_5157,Random,3,3,47.11,42.19,Moderate Similarity,Moderate Correlation,0.92,0.85,0.95,0.95,16.64,0.405,0.626,18.68,0.324,0.651,24.0,success,
RANDOM_MGC_5158,Random,3,3,52.22,41.62,High Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,12.24,0.519,0.531,13.75,0.281,0.73,27.0,success,
RANDOM_MGC_5159,Random,3,3,76.96,49.1,Very High Similarity,Moderate Correlation,0.92,0.85,1.0,0.95,5.08,0.807,0.681,15.45,0.472,0.535,23.0,success,
RANDOM_MGC_5160,Random,3,3,44.36,52.58,Moderate Similarity,High Correlation,0.92,0.85,1.0,1.0,14.89,0.391,0.567,12.01,0.484,0.624,25.0,success,
RANDOM_MGC_5163,Random,3,3,47.04,65.5,Moderate Similarity,High Correlation,0.92,0.85,1.0,1.0,8.23,0.48,0.447,12.11,0.718,0.507,24.0,success,
RANDOM_MGC_5161,Random,4,6,66.33,47.78,High Similarity,Moderate Correlation,0.96,0.95,1.0,1.0,5.02,0.685,0.613,11.41,0.454,0.534,22.0,success,
RANDOM_MGC_5162,Random,4,6,51.14,39.68,High Similarity,Moderate Correlation,0.96,0.95,1.0,1.0,7.7,0.503,0.53,11.37,0.248,0.744,20.0,success,
RANDOM_MGC_5165,Random,3,3,52.13,49.43,High Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,10.07,0.518,0.528,12.52,0.535,0.399,21.0,success,
RANDOM_MGC_5166,Random,3,3,49.6,47.66,Moderate Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,8.98,0.543,0.385,11.32,0.55,0.307,26.0,success,
RANDOM_MGC_5164,Random,6,15,56.91,54.51,High Similarity,High Correlation,0.967,1.0,1.0,1.0,7.07,0.575,0.554,11.98,0.485,0.686,23.0,success,
RANDOM_MGC_5170,Random,3,3,47.76,41.56,Moderate Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,14.88,0.462,0.513,1.44,0.424,0.397,21.0,success,
RANDOM_MGC_5169,Random,3,3,59.07,48.48,High Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,5.35,0.543,0.703,9.57,0.433,0.605,23.0,success,
RANDOM_MGC_5171,Random,4,6,57.52,40.91,High Similarity,Moderate Correlation,0.96,0.95,1.0,0.9,9.58,0.533,0.674,20.7,0.301,0.662,24.0,success,
RANDOM_MGC_5173,Random,3,3,12.88,20.55,Very Low Similarity,Low Correlation,0.92,0.85,0.9,0.9,22.31,0.123,0.143,35.59,0.246,0.111,26.0,success,
RANDOM_MGC_5172,Random,3,3,70.15,61.31,Very High Similarity,High Correlation,0.92,0.85,1.0,1.0,6.56,0.767,0.548,10.15,0.64,0.55,21.0,success,
RANDOM_MGC_5174,Random,3,3,44.02,64.72,Moderate Similarity,High Correlation,0.92,0.85,1.0,1.0,7.63,0.409,0.514,6.19,0.693,0.54,24.0,success,
RANDOM_MGC_5167,Random,7,21,50.37,47.82,High Similarity,Moderate Correlation,0.943,1.0,1.0,0.95,8.66,0.497,0.518,17.23,0.451,0.541,24.0,success,
RANDOM_MGC_5175,Random,4,6,24.3,23.4,Low Similarity,Low Correlation,0.96,0.95,0.9,0.9,26.97,0.246,0.237,27.51,0.223,0.26,26.0,success,
RANDOM_MGC_5176,Random,3,3,51.76,47.71,High Similarity,Moderate Correlation,0.92,0.85,1.0,0.9,10.52,0.5,0.558,30.85,0.383,0.697,24.0,success,
RANDOM_MGC_5177,Random,4,6,47.39,56.87,Moderate Similarity,High Correlation,0.96,0.95,1.0,0.9,12.25,0.435,0.565,20.35,0.539,0.639,25.0,success,
RANDOM_MGC_5179,Random,3,3,58.73,56.28,High Similarity,High Correlation,0.92,0.85,1.0,0.95,9.65,0.607,0.541,18.13,0.442,0.846,19.0,success,
RANDOM_MGC_5180,Random,3,3,52.02,53.12,High Similarity,High Correlation,0.92,0.85,1.0,1.0,6.39,0.434,0.722,14.77,0.481,0.648,23.0,success,
RANDOM_MGC_5182,Random,3,3,60.5,79.34,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,6.37,0.584,0.655,1.32,0.783,0.817,25.0,success,
RANDOM_MGC_5178,Random,4,6,53.58,60.77,High Similarity,High Correlation,0.96,0.95,1.0,1.0,13.61,0.524,0.563,11.23,0.572,0.69,23.0,success,
RANDOM_MGC_5181,Random,4,6,51.79,70.85,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,6.27,0.514,0.526,7.82,0.748,0.617,23.0,success,
RANDOM_MGC_5183,Random,3,3,67.13,55.6,High Similarity,High Correlation,0.92,0.85,1.0,1.0,3.27,0.691,0.626,13.82,0.592,0.472,22.0,success,
RANDOM_MGC_5184,Random,3,3,48.36,52.2,Moderate Similarity,High Correlation,0.92,0.85,1.0,0.9,3.64,0.405,0.667,20.09,0.455,0.678,20.0,success,
RANDOM_MGC_5186,Random,3,3,57.76,52.6,High Similarity,High Correlation,0.92,0.85,1.0,1.0,6.31,0.559,0.622,7.61,0.441,0.724,21.0,success,
RANDOM_MGC_5185,Random,4,6,60.84,60.16,High Similarity,High Correlation,0.96,0.95,1.0,1.0,1.57,0.584,0.665,13.81,0.561,0.696,24.0,success,
RANDOM_MGC_5187,Random,4,6,64.0,66.0,High Similarity,High Correlation,0.96,0.95,0.95,1.0,18.41,0.666,0.579,10.44,0.686,0.601,21.0,success,
RANDOM_MGC_5188,Random,3,3,48.01,71.97,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,5.35,0.461,0.525,6.55,0.745,0.661,26.0,success,
RANDOM_MGC_5190,Random,3,3,63.12,47.92,High Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,0.65,0.653,0.581,10.37,0.352,0.775,23.0,success,
RANDOM_MGC_5191,Random,3,3,63.21,61.95,High Similarity,High Correlation,0.92,0.85,1.0,0.95,6.7,0.652,0.586,17.44,0.655,0.537,23.0,success,
RANDOM_MGC_5192,Random,4,6,48.12,52.76,Moderate Similarity,High Correlation,0.96,0.95,1.0,0.9,5.75,0.455,0.542,20.26,0.422,0.774,24.0,success,
RANDOM_MGC_5193,Random,3,3,51.27,50.17,High Similarity,High Correlation,0.92,0.85,1.0,1.0,7.85,0.466,0.622,10.9,0.468,0.581,24.0,success,
RANDOM_MGC_5195,Random,3,3,47.12,51.0,Moderate Similarity,High Correlation,0.92,0.85,1.0,0.9,6.52,0.458,0.501,22.47,0.419,0.722,22.0,success,
RANDOM_MGC_5189,Random,7,21,58.91,62.05,High Similarity,High Correlation,0.943,1.0,1.0,1.0,5.69,0.618,0.522,14.3,0.586,0.7,29.0,success,
RANDOM_MGC_5194,Random,5,10,59.77,40.27,High Similarity,Moderate Correlation,1.0,1.0,1.0,0.9,6.26,0.567,0.67,20.48,0.365,0.491,23.0,success,
RANDOM_MGC_5196,Random,4,6,54.24,54.12,High Similarity,High Correlation,0.96,0.95,1.0,1.0,2.93,0.475,0.7,13.16,0.461,0.728,25.0,success,
RANDOM_MGC_5199,Random,3,3,50.37,66.93,High Similarity,High Correlation,0.92,0.85,1.0,1.0,5.97,0.486,0.546,2.92,0.622,0.779,23.0,success,
RANDOM_MGC_5198,Random,3,3,55.07,52.75,High Similarity,High Correlation,0.92,0.85,1.0,1.0,9.76,0.498,0.674,6.93,0.536,0.508,21.0,success,
RANDOM_MGC_5201,Random,3,3,56.39,65.01,High Similarity,High Correlation,0.92,0.85,1.0,1.0,9.09,0.532,0.637,6.88,0.589,0.793,22.0,success,
RANDOM_MGC_5200,Random,4,6,52.28,52.77,High Similarity,High Correlation,0.96,0.95,1.0,1.0,12.35,0.523,0.523,14.51,0.467,0.668,22.0,success,
RANDOM_MGC_5203,Random,4,6,55.01,55.18,High Similarity,High Correlation,0.96,0.95,1.0,0.9,9.47,0.54,0.573,27.6,0.55,0.556,23.0,success,
RANDOM_MGC_5202,Random,4,6,52.76,44.18,High Similarity,Moderate Correlation,0.96,0.95,1.0,0.95,14.14,0.496,0.601,17.66,0.362,0.628,25.0,success,
RANDOM_MGC_5168,Random,17,136,54.42,53.8,High Similarity,High Correlation,0.859,1.0,1.0,0.95,9.46,0.515,0.613,15.54,0.486,0.658,29.0,success,
RANDOM_MGC_5204,Random,3,3,45.49,51.61,Moderate Similarity,High Correlation,0.92,0.85,1.0,1.0,8.91,0.444,0.479,12.34,0.549,0.439,26.0,success,
RANDOM_MGC_5205,Random,3,3,49.15,61.41,Moderate Similarity,High Correlation,0.92,0.85,1.0,1.0,4.67,0.458,0.569,3.95,0.636,0.562,22.0,success,
RANDOM_MGC_5208,Random,3,3,47.72,45.86,Moderate Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,14.2,0.435,0.575,9.68,0.303,0.822,28.0,success,
RANDOM_MGC_5210,Random,3,3,51.85,68.55,High Similarity,High Correlation,0.92,0.85,1.0,1.0,4.03,0.501,0.559,13.61,0.697,0.659,25.0,success,
RANDOM_MGC_5209,Random,4,6,57.48,52.96,High Similarity,High Correlation,0.96,0.95,1.0,0.95,8.44,0.525,0.69,18.56,0.49,0.621,24.0,success,
RANDOM_MGC_5207,Random,5,10,55.4,62.25,High Similarity,High Correlation,1.0,1.0,1.0,0.95,7.19,0.549,0.567,18.04,0.553,0.784,28.0,success,
RANDOM_MGC_5206,Random,6,15,57.55,46.86,High Similarity,Moderate Correlation,0.967,1.0,1.0,0.95,7.65,0.563,0.605,18.1,0.441,0.534,28.0,success,
RANDOM_MGC_5211,Random,4,6,61.66,61.11,High Similarity,High Correlation,0.96,0.95,1.0,1.0,5.87,0.589,0.681,8.14,0.56,0.73,23.0,success,
RANDOM_MGC_5213,Random,3,3,51.46,74.13,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,7.52,0.484,0.586,12.85,0.76,0.698,23.0,success,
RANDOM_MGC_5197,Random,12,66,57.03,54.98,High Similarity,High Correlation,0.883,1.0,1.0,1.0,9.3,0.561,0.592,12.35,0.472,0.732,30.0,success,
RANDOM_MGC_5215,Random,3,3,52.76,52.45,High Similarity,High Correlation,0.92,0.85,1.0,1.0,8.41,0.567,0.437,14.07,0.636,0.264,22.0,success,
RANDOM_MGC_5216,Random,3,3,53.17,60.14,High Similarity,High Correlation,0.92,0.85,0.95,1.0,16.37,0.507,0.591,6.59,0.654,0.478,22.0,success,
RANDOM_MGC_5214,Random,6,15,52.65,52.35,High Similarity,High Correlation,0.967,1.0,1.0,0.9,9.18,0.508,0.57,23.37,0.554,0.453,28.0,success,
RANDOM_MGC_5217,Random,4,6,54.98,40.14,High Similarity,Moderate Correlation,0.96,0.95,1.0,0.95,10.31,0.538,0.577,18.81,0.301,0.636,21.0,success,
RANDOM_MGC_5218,Random,3,3,62.69,57.97,High Similarity,High Correlation,0.92,0.85,1.0,1.0,4.85,0.61,0.667,14.45,0.514,0.734,21.0,success,
RANDOM_MGC_5219,Random,3,3,54.05,53.55,High Similarity,High Correlation,0.92,0.85,1.0,0.95,11.28,0.522,0.583,18.49,0.491,0.639,22.0,success,
RANDOM_MGC_5220,Random,3,3,49.52,43.9,Moderate Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,8.16,0.474,0.544,10.86,0.434,0.45,22.0,success,
RANDOM_MGC_5221,Random,3,3,48.31,84.02,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,13.74,0.499,0.446,8.3,0.963,0.553,22.0,success,
RANDOM_MGC_5212,Random,8,28,58.66,63.26,High Similarity,High Correlation,0.925,1.0,1.0,1.0,8.01,0.588,0.584,10.37,0.646,0.601,24.0,success,
RANDOM_MGC_5223,Random,3,3,46.06,45.21,Moderate Similarity,Moderate Correlation,0.92,0.85,1.0,0.9,5.57,0.458,0.466,20.31,0.379,0.622,28.0,success,
RANDOM_MGC_5222,Random,4,6,50.93,72.65,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,9.94,0.461,0.623,4.78,0.705,0.778,28.0,success,
RANDOM_MGC_5224,Random,4,6,55.28,76.15,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,3.12,0.582,0.486,9.1,0.788,0.7,23.0,success,
RANDOM_MGC_5225,Random,4,6,56.43,47.45,High Similarity,Moderate Correlation,0.96,0.95,1.0,1.0,7.45,0.511,0.69,11.89,0.429,0.581,26.0,success,
RANDOM_MGC_5227,Random,3,3,39.29,50.44,Moderate Similarity,High Correlation,0.92,0.85,1.0,0.95,13.5,0.373,0.44,19.16,0.4,0.747,26.0,success,
RANDOM_MGC_5229,Random,3,3,60.35,69.02,High Similarity,High Correlation,0.92,0.85,1.0,0.95,3.78,0.543,0.745,15.04,0.76,0.527,24.0,success,
RANDOM_MGC_5230,Random,3,3,56.73,71.56,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,6.27,0.651,0.372,10.1,0.804,0.509,21.0,success,
RANDOM_MGC_5228,Random,5,10,52.59,66.34,High Similarity,High Correlation,1.0,1.0,1.0,1.0,8.69,0.505,0.575,9.94,0.67,0.648,24.0,success,
RANDOM_MGC_5231,Random,3,3,66.3,51.11,High Similarity,High Correlation,0.92,0.85,1.0,1.0,4.23,0.718,0.535,4.81,0.446,0.664,23.0,success,
RANDOM_MGC_5226,Random,6,15,58.71,63.36,High Similarity,High Correlation,0.967,1.0,1.0,1.0,5.57,0.548,0.677,12.92,0.601,0.711,25.0,success,
RANDOM_MGC_5232,Random,4,6,56.88,75.85,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,5.96,0.555,0.602,9.42,0.81,0.637,23.0,success,
RANDOM_MGC_5233,Random,4,6,62.62,67.44,High Similarity,High Correlation,0.96,0.95,1.0,1.0,4.19,0.614,0.654,9.57,0.702,0.611,21.0,success,
RANDOM_MGC_5234,Random,3,3,61.3,49.48,High Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,6.53,0.604,0.635,11.29,0.43,0.647,23.0,success,
RANDOM_MGC_5236,Random,3,3,54.29,59.52,High Similarity,High Correlation,0.92,0.85,1.0,0.9,10.62,0.481,0.686,22.29,0.531,0.746,23.0,success,
RANDOM_MGC_5237,Random,4,6,55.63,65.16,High Similarity,High Correlation,0.96,0.95,1.0,1.0,5.98,0.568,0.528,7.87,0.655,0.644,24.0,success,
RANDOM_MGC_5235,Random,5,10,53.23,54.35,High Similarity,High Correlation,1.0,1.0,1.0,1.0,5.27,0.514,0.575,14.16,0.541,0.549,25.0,success,
RANDOM_MGC_5238,Random,4,6,63.51,48.76,High Similarity,Moderate Correlation,0.96,0.95,1.0,0.95,4.33,0.628,0.652,16.31,0.438,0.604,25.0,success,
RANDOM_MGC_5240,Random,4,6,56.28,51.14,High Similarity,High Correlation,0.96,0.95,1.0,0.95,2.8,0.547,0.599,15.68,0.399,0.774,22.0,success,
RANDOM_MGC_5239,Random,6,15,53.43,60.83,High Similarity,High Correlation,0.967,1.0,1.0,0.95,11.04,0.487,0.644,17.27,0.569,0.7,25.0,success,
RANDOM_MGC_5244,Random,3,3,61.28,60.15,High Similarity,High Correlation,0.92,0.85,1.0,1.0,4.83,0.591,0.665,5.91,0.626,0.545,24.0,success,
RANDOM_MGC_5245,Random,4,6,45.97,66.06,Moderate Similarity,High Correlation,0.96,0.95,1.0,1.0,9.41,0.432,0.525,9.57,0.665,0.651,25.0,success,
RANDOM_MGC_5246,Random,3,3,54.63,61.35,High Similarity,High Correlation,0.92,0.85,1.0,1.0,3.77,0.488,0.683,13.87,0.582,0.687,24.0,success,
RANDOM_MGC_5247,Random,3,3,55.33,58.91,High Similarity,High Correlation,0.92,0.85,1.0,0.95,6.01,0.569,0.518,19.02,0.606,0.55,23.0,success,
RANDOM_MGC_5250,Random,4,6,61.72,50.96,High Similarity,High Correlation,0.96,0.95,1.0,0.9,9.0,0.621,0.608,23.88,0.538,0.442,20.0,success,
RANDOM_MGC_5242,Random,3,3,54.06,35.25,High Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,5.65,0.556,0.506,13.94,0.296,0.484,21.0,success,
RANDOM_MGC_5243,Random,4,6,50.76,50.33,High Similarity,High Correlation,0.96,0.95,1.0,0.95,13.34,0.534,0.446,16.5,0.443,0.644,24.0,success,
RANDOM_MGC_5241,Random,4,6,47.94,51.3,Moderate Similarity,High Correlation,0.96,0.95,1.0,1.0,4.2,0.454,0.538,13.34,0.499,0.545,26.0,success,
RANDOM_MGC_5251,Random,4,6,57.51,64.59,High Similarity,High Correlation,0.96,0.95,1.0,0.95,9.74,0.574,0.578,17.28,0.608,0.735,27.0,success,
RANDOM_MGC_5248,Random,8,28,56.54,63.66,High Similarity,High Correlation,0.925,1.0,1.0,1.0,6.62,0.571,0.553,14.05,0.611,0.697,27.0,success,
RANDOM_MGC_5253,Random,3,3,56.89,56.19,High Similarity,High Correlation,0.92,0.85,1.0,1.0,8.18,0.627,0.434,3.88,0.69,0.264,23.0,success,
RANDOM_MGC_5254,Random,3,3,51.56,45.43,High Similarity,Moderate Correlation,0.92,0.85,1.0,0.9,11.37,0.491,0.572,22.25,0.334,0.735,26.0,success,
RANDOM_MGC_5249,Random,9,36,50.58,69.89,High Similarity,High Correlation,0.911,1.0,1.0,1.0,7.64,0.492,0.537,13.55,0.702,0.692,27.0,success,
RANDOM_MGC_5255,Random,3,3,50.51,64.3,High Similarity,High Correlation,0.92,0.85,1.0,1.0,2.99,0.476,0.573,5.23,0.554,0.85,24.0,success,
RANDOM_MGC_5252,Random,5,10,49.63,68.75,Moderate Similarity,High Correlation,1.0,1.0,1.0,1.0,12.54,0.467,0.564,8.39,0.656,0.761,25.0,success,
RANDOM_MGC_5256,Random,4,6,54.4,61.3,High Similarity,High Correlation,0.96,0.95,1.0,1.0,5.01,0.557,0.514,12.23,0.693,0.426,22.0,success,
RANDOM_MGC_5257,Random,3,3,56.24,66.95,High Similarity,High Correlation,0.92,0.85,1.0,1.0,2.31,0.57,0.545,3.07,0.686,0.631,22.0,success,
RANDOM_MGC_5259,Random,3,3,60.93,44.03,High Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,5.63,0.657,0.498,10.74,0.361,0.624,27.0,success,
RANDOM_MGC_5260,Random,3,3,55.8,64.79,High Similarity,High Correlation,0.92,0.85,1.0,1.0,4.94,0.544,0.589,6.54,0.66,0.62,22.0,success,
RANDOM_MGC_5258,Random,4,6,53.32,75.96,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,9.55,0.471,0.678,5.68,0.746,0.791,23.0,success,
RANDOM_MGC_5261,Random,4,6,45.04,73.02,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,6.39,0.415,0.534,9.59,0.731,0.729,25.0,success,
RANDOM_MGC_5262,Random,4,6,61.98,71.09,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,5.28,0.643,0.565,6.67,0.709,0.715,26.0,success,
RANDOM_MGC_5264,Random,3,3,49.42,49.3,Moderate Similarity,Moderate Correlation,0.92,0.85,1.0,0.9,8.13,0.474,0.542,28.73,0.367,0.787,26.0,success,
RANDOM_MGC_5263,Random,4,6,54.24,50.56,High Similarity,High Correlation,0.96,0.95,1.0,0.95,11.42,0.522,0.591,16.03,0.401,0.75,26.0,success,
RANDOM_MGC_5265,Random,4,6,56.41,55.86,High Similarity,High Correlation,0.96,0.95,1.0,0.95,7.55,0.547,0.604,15.07,0.477,0.749,25.0,success,
RANDOM_MGC_5266,Random,4,6,64.08,68.84,High Similarity,High Correlation,0.96,0.95,1.0,1.0,6.25,0.659,0.598,6.33,0.658,0.76,26.0,success,
RANDOM_MGC_5268,Random,3,3,50.5,39.13,High Similarity,Moderate Correlation,0.92,0.85,1.0,0.9,1.76,0.481,0.56,28.45,0.389,0.396,25.0,success,
RANDOM_MGC_5270,Random,3,3,62.72,70.04,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,9.95,0.65,0.574,11.15,0.666,0.781,21.0,success,
RANDOM_MGC_5269,Random,4,6,58.56,61.1,High Similarity,High Correlation,0.96,0.95,1.0,1.0,10.7,0.567,0.628,12.67,0.57,0.707,24.0,success,
RANDOM_MGC_5267,Random,6,15,57.12,61.97,High Similarity,High Correlation,0.967,1.0,1.0,0.95,11.5,0.594,0.518,16.82,0.612,0.638,24.0,success,
RANDOM_MGC_5273,Random,3,3,60.7,68.28,High Similarity,High Correlation,0.92,0.85,1.0,1.0,11.76,0.685,0.424,3.48,0.745,0.537,22.0,success,
RANDOM_MGC_4541,Random,3,3,60.89,71.49,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,8.52,0.607,0.613,2.08,0.74,0.656,23.0,success,
